mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
1.14,"15 km NE of Honaunau-Napoopoo, Hawaii",1723784659200,1723852973360,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74403761,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74403761&format=geojson,,,,,reviewed,0,20,hv,74403761,",hv74403761,",",hv,",",origin,phase-data,",24.0,0.05108,0.22,76.0,md,earthquake,"M 1.1 - 15 km NE of Honaunau-Napoopoo, Hawaii"
0.82,"20 km E of Little Lake, CA",1723784613820,1723838455055,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40704015,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40704015&format=geojson,,,,,reviewed,0,10,ci,40704015,",ci40704015,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.02598,0.13,69.0,ml,earthquake,"M 0.8 - 20 km E of Little Lake, CA"
1.9,"48 km W of Mentone, Texas",1723784543744,1723804061481,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024qayr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024qayr&format=geojson,,,,,reviewed,0,56,tx,2024qayr,",tx2024qayr,",",tx,",",origin,phase-data,",14.0,0.0,0.2,59.0,ml,earthquake,"M 1.9 - 48 km W of Mentone, Texas"
1.2,"50 km E of Fort Bidwell, California",1723784317414,1723847784957,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00882558,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00882558&format=geojson,,,,,reviewed,0,22,nn,00882558,",nn00882558,",",nn,",",origin,phase-data,",4.0,0.556,0.1414,212.47000000000003,ml,earthquake,"M 1.2 - 50 km E of Fort Bidwell, California"
1.63,"16 km NNW of Tehachapi, CA",1723783887910,1723827154310,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40703999,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40703999&format=geojson,2.0,2.0,,,reviewed,0,41,ci,40703999,",ci40703999,",",ci,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",45.0,0.1338,0.14,38.0,ml,earthquake,"M 1.6 - 16 km NNW of Tehachapi, CA"
1.1,"4 km SW of Union City, Oklahoma",1723783470710,1724085757832,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024qayc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024qayc&format=geojson,,,,,reviewed,0,19,ok,2024qayc,",ok2024qayc,",",ok,",",origin,phase-data,",18.0,0.05848852256,0.1,115.0,ml,earthquake,"M 1.1 - 4 km SW of Union City, Oklahoma"
1.5,"50 km NNE of Chickaloon, Alaska",1723783422389,1723783555896,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024aispike,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024aispike&format=geojson,,,,,automatic,0,35,ak,024aispike,",ak024aispike,",",ak,",",origin,phase-data,",,,0.48,,ml,earthquake,"M 1.5 - 50 km NNE of Chickaloon, Alaska"
0.04,"40 km ENE of Adak, Alaska",1723782966670,1723838370750,,https://earthquake.usgs.gov/earthquakes/eventpage/av93018604,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93018604&format=geojson,,,,,reviewed,0,0,av,93018604,",av93018604,",",av,",",origin,phase-data,",5.0,0.01205,0.26,99.0,ml,earthquake,"M 0.0 - 40 km ENE of Adak, Alaska"
1.07,"7 km SW of Salton City, CA",1723782953640,1723838164580,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40703991,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40703991&format=geojson,,,,,reviewed,0,18,ci,40703991,",ci40703991,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",43.0,0.03673,0.19,66.0,ml,earthquake,"M 1.1 - 7 km SW of Salton City, CA"
0.71,"7 km NW of The Geysers, CA",1723782927970,1723787764351,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75048981,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75048981&format=geojson,,,,,automatic,0,8,nc,75048981,",nc75048981,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.009569,0.02,75.0,md,earthquake,"M 0.7 - 7 km NW of The Geysers, CA"
0.95,"3 km W of Cushing, Oklahoma",1723782772960,1724085188316,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024qaxs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024qaxs&format=geojson,,,,,reviewed,0,14,ok,2024qaxs,",ok2024qaxs,",",ok,",",origin,phase-data,",48.0,0.005398940544,0.21,45.0,ml,earthquake,"M 1.0 - 3 km W of Cushing, Oklahoma"
1.7,"3 km W of Cushing, Oklahoma",1723782392840,1724084090390,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024qaxm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024qaxm&format=geojson,,,,,reviewed,0,44,ok,2024qaxm,",ok2024qaxm,",",ok,",",origin,phase-data,",86.0,0.00449911712,0.2,39.0,ml,earthquake,"M 1.7 - 3 km W of Cushing, Oklahoma"
1.03,"5 km SW of Union City, Oklahoma",1723782115890,1724075310086,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024qaxi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024qaxi&format=geojson,,,,,reviewed,0,16,ok,2024qaxi,",ok2024qaxi,",",ok,",",origin,phase-data,",29.0,0.06208781625,0.38,93.0,ml,earthquake,"M 1.0 - 5 km SW of Union City, Oklahoma"
1.28,"59 km WSW of Adak, Alaska",1723782077680,1723837707060,,https://earthquake.usgs.gov/earthquakes/eventpage/av93232056,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93232056&format=geojson,,,,,reviewed,0,25,av,93232056,",av93232056,",",av,",",origin,phase-data,",8.0,0.1488,0.15,173.0,ml,earthquake,"M 1.3 - 59 km WSW of Adak, Alaska"
0.71,"5 km WSW of Aguanga, CA",1723781858680,1723827102486,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40703975,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40703975&format=geojson,,,,,reviewed,0,8,ci,40703975,",ci40703975,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",39.0,0.054,0.21,41.0,ml,earthquake,"M 0.7 - 5 km WSW of Aguanga, CA"
0.2,"10 km NNW of Indian Springs, Nevada",1723781439979,1723847417422,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00882557,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00882557&format=geojson,,,,,reviewed,0,1,nn,00882557,",nn00882557,",",nn,",",origin,phase-data,",10.0,0.183,0.124,297.15,ml,earthquake,"M 0.2 - 10 km NNW of Indian Springs, Nevada"
1.19,"42 km NNE of Spencer, Idaho",1723781252450,1724336598380,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90059468,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90059468&format=geojson,,,,,reviewed,0,22,mb,90059468,",mb90059468,",",mb,",",origin,phase-data,",17.0,0.1788,0.12,90.0,ml,earthquake,"M 1.2 - 42 km NNE of Spencer, Idaho"
1.5,"10 km NW of Indian Springs, Nevada",1723781191311,1723813258971,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00882522,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00882522&format=geojson,,,,,reviewed,0,35,nn,00882522,",nn00882522,",",nn,",",origin,phase-data,",28.0,0.18,0.087,266.05999999999995,ml,earthquake,"M 1.5 - 10 km NW of Indian Springs, Nevada"
2.63,"23 km E of Little Lake, CA",1723780997120,1723837310472,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40703967,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40703967&format=geojson,1.0,2.0,,,reviewed,0,107,ci,40703967,",ci40703967,us7000n7cm,",",ci,us,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",35.0,0.01622,0.15,91.0,ml,earthquake,"M 2.6 - 23 km E of Little Lake, CA"
0.78,"14 km ENE of Ridgecrest, CA",1723780735340,1723827120224,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40703959,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40703959&format=geojson,,,,,reviewed,0,9,ci,40703959,",ci40703959,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.09884,0.12,65.0,ml,earthquake,"M 0.8 - 14 km ENE of Ridgecrest, CA"
1.35,"15 km ESE of Yacolt, Washington",1723780548720,1723816750080,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62028312,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62028312&format=geojson,,,,,reviewed,0,28,uw,62028312,",uw62028312,",",uw,",",origin,phase-data,",6.0,0.3982,0.26,222.0,ml,other event,"M 1.4 Other Event - 15 km ESE of Yacolt, Washington"
1.8,"73 km SSE of Cantwell, Alaska",1723780129455,1723780252590,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024ais5635,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024ais5635&format=geojson,,,,,automatic,0,50,ak,024ais5635,",ak024ais5635,",",ak,",",origin,phase-data,",,,0.84,,ml,earthquake,"M 1.8 - 73 km SSE of Cantwell, Alaska"
2.1,"61 km NNW of Eureka Roadhouse, Alaska",1723779701337,1723779804496,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024ais3nho,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024ais3nho&format=geojson,,,,,automatic,0,68,ak,024ais3nho,",ak024ais3nho,",",ak,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 2.1 - 61 km NNW of Eureka Roadhouse, Alaska"
0.91,"72 km WSW of Nikolski, Alaska",1723779661320,1723836602600,,https://earthquake.usgs.gov/earthquakes/eventpage/av93018589,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93018589&format=geojson,,,,,reviewed,0,13,av,93018589,",av93018589,",",av,",",origin,phase-data,",5.0,0.01514,0.29,191.0,ml,earthquake,"M 0.9 - 72 km WSW of Nikolski, Alaska"
4.2,"93 km E of La Tirana, Chile",1723779636855,1723854766661,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n7ci,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n7ci&format=geojson,1.0,2.0,,,reviewed,0,272,us,7000n7ci,",us7000n7ci,",",us,",",dyfi,origin,phase-data,",36.0,0.43,1.2,39.0,mb,earthquake,"M 4.2 - 93 km E of La Tirana, Chile"
0.89,"4 km NW of Minco, Oklahoma",1723778955109,1723812326109,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024qavp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024qavp&format=geojson,2.0,2.2,,,reviewed,0,13,ok,2024qavp,",ok2024qavp,",",ok,",",dyfi,origin,phase-data,",26.0,0.06928640364,0.28,72.0,ml,earthquake,"M 0.9 - 4 km NW of Minco, Oklahoma"
2.13,"6 km W of Arcadia, Oklahoma",1723778598269,1723873426664,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024qavk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024qavk&format=geojson,11.0,3.4,,,reviewed,0,74,ok,2024qavk,",ok2024qavk,",",ok,",",dyfi,origin,phase-data,",98.0,0.02789452614,0.14,22.0,ml,earthquake,"M 2.1 - 6 km W of Arcadia, Oklahoma"
1.1,"60 km ENE of Chase, Alaska",1723778436496,1723778543802,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024airz51d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024airz51d&format=geojson,,,,,automatic,0,19,ak,024airz51d,",ak024airz51d,",",ak,",",origin,phase-data,",,,0.81,,ml,earthquake,"M 1.1 - 60 km ENE of Chase, Alaska"
0.95,"19 km NE of West Yellowstone, Montana",1723778213130,1723827955540,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80078636,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80078636&format=geojson,,,,,reviewed,0,14,uu,80078636,",uu80078636,",",uu,",",origin,phase-data,",12.0,0.05569,0.14,116.0,ml,earthquake,"M 1.0 - 19 km NE of West Yellowstone, Montana"
2.46,"4 km SW of Honaunau-Napoopoo, Hawaii",1723777844780,1723853088040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74403626,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74403626&format=geojson,,,,,reviewed,0,93,hv,74403626,",us7000n7c8,hv74403626,",",us,hv,",",origin,phase-data,",30.0,0.05978,0.26,164.0,ml,earthquake,"M 2.5 - 4 km SW of Honaunau-Napoopoo, Hawaii"
1.23,"72 km WSW of Nikolski, Alaska",1723777748230,1723835699020,,https://earthquake.usgs.gov/earthquakes/eventpage/av93018584,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93018584&format=geojson,,,,,reviewed,0,23,av,93018584,",av93018584,",",av,",",origin,phase-data,",4.0,0.05488,0.23,247.0,ml,earthquake,"M 1.2 - 72 km WSW of Nikolski, Alaska"
0.77,"4 km SSE of Lytle Creek, CA",1723777699140,1723836284202,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40703951,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40703951&format=geojson,,,,,reviewed,0,9,ci,40703951,",ci40703951,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.003074,0.14,72.0,ml,earthquake,"M 0.8 - 4 km SSE of Lytle Creek, CA"
1.6,"70 km WSW of Nikolski, Alaska",1723777499590,1723835387950,,https://earthquake.usgs.gov/earthquakes/eventpage/av93018579,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93018579&format=geojson,,,,,reviewed,0,39,av,93018579,",av93018579,",",av,",",origin,phase-data,",5.0,0.02159,0.09,152.0,ml,earthquake,"M 1.6 - 70 km WSW of Nikolski, Alaska"
2.03,"70 km WSW of Nikolski, Alaska",1723777349590,1723835165710,,https://earthquake.usgs.gov/earthquakes/eventpage/av93231996,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93231996&format=geojson,,,,,reviewed,0,63,av,93231996,",av93231996,",",av,",",origin,phase-data,",6.0,0.02122,0.1,151.0,ml,earthquake,"M 2.0 - 70 km WSW of Nikolski, Alaska"
4.9,"223 km SSW of Kawalu, Indonesia",1723777251750,1723778734040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n7c7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n7c7&format=geojson,,,,,reviewed,0,369,us,7000n7c7,",us7000n7c7,",",us,",",origin,phase-data,",54.0,1.868,0.62,69.0,mb,earthquake,"M 4.9 - 223 km SSW of Kawalu, Indonesia"
1.3,"70 km WSW of Nikolski, Alaska",1723777139720,1723834903540,,https://earthquake.usgs.gov/earthquakes/eventpage/av93231991,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93231991&format=geojson,,,,,reviewed,0,26,av,93231991,",av93231991,",",av,",",origin,phase-data,",5.0,0.03057,0.19,174.0,ml,earthquake,"M 1.3 - 70 km WSW of Nikolski, Alaska"
1.9,"43 km NW of Toyah, Texas",1723776963421,1723820894150,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024qaun,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024qaun&format=geojson,,,,,reviewed,0,56,tx,2024qaun,",tx2024qaun,",",tx,",",origin,phase-data,",28.0,0.0,0.1,57.0,ml,earthquake,"M 1.9 - 43 km NW of Toyah, Texas"
2.38,"7 km NNW of Smiths Ferry, Idaho",1723776554620,1723816246990,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90059458,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90059458&format=geojson,,,,,reviewed,0,87,mb,90059458,",mb90059458,",",mb,",",origin,phase-data,",8.0,0.3396,0.16,71.0,ml,earthquake,"M 2.4 - 7 km NNW of Smiths Ferry, Idaho"
1.1,"6 km NNW of The Geysers, CA",1723776549540,1723781759736,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75048956,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75048956&format=geojson,,,,,automatic,0,19,nc,75048956,",nc75048956,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.009321,0.01,55.0,md,earthquake,"M 1.1 - 6 km NNW of The Geysers, CA"
0.85,"4 km NNW of The Geysers, CA",1723776521320,1723779659514,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75048951,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75048951&format=geojson,,,,,automatic,0,11,nc,75048951,",nc75048951,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.002544,0.03,115.0,md,earthquake,"M 0.9 - 4 km NNW of The Geysers, CA"
2.01999998,"3 km WSW of Pāhala, Hawaii",1723776146490,1723776248180,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74403586,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74403586&format=geojson,,,,,automatic,0,63,hv,74403586,",hv74403586,",",hv,",",origin,phase-data,",33.0,0.05569,0.180000007,134.0,md,earthquake,"M 2.0 - 3 km WSW of Pāhala, Hawaii"
2.0,"114 km E of Cordova, Alaska",1723775844164,1723775957558,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024airhbmn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024airhbmn&format=geojson,,,,,automatic,0,62,ak,024airhbmn,",ak024airhbmn,",",ak,",",origin,phase-data,",,,0.57,,ml,earthquake,"M 2.0 - 114 km E of Cordova, Alaska"
0.77,"7 km NW of The Geysers, CA",1723775730110,1723777898331,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75048946,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75048946&format=geojson,,,,,automatic,0,9,nc,75048946,",nc75048946,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.005827,0.02,113.0,md,earthquake,"M 0.8 - 7 km NW of The Geysers, CA"
0.8,"5 km S of Cabazon, CA",1723774911400,1723827155253,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40703943,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40703943&format=geojson,,,,,reviewed,0,10,ci,40703943,",ci40703943,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.03792,0.1,83.0,ml,earthquake,"M 0.8 - 5 km S of Cabazon, CA"
4.4,"209 km NNE of Palu, Indonesia",1723774741660,1723778097040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n7bx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n7bx&format=geojson,,,,,reviewed,0,298,us,7000n7bx,",us7000n7bx,",",us,",",origin,phase-data,",28.0,0.457,0.89,119.0,mb,earthquake,"M 4.4 - 209 km NNE of Palu, Indonesia"
1.92,"21 km NNE of Santa Cruz Is. (E end), CA",1723774485400,1724285472613,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40703935,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40703935&format=geojson,,,,,reviewed,0,57,ci,40703935,",ci40703935,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.1478,0.27,138.0,ml,earthquake,"M 1.9 - 21 km NNE of Santa Cruz Is. (E end), CA"
4.3,"28 km WSW of Ollagüe, Chile",1723774389902,1723776267040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n7bt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n7bt&format=geojson,,,,,reviewed,0,284,us,7000n7bt,",us7000n7bt,",",us,",",origin,phase-data,",23.0,0.84,0.69,54.0,mb,earthquake,"M 4.3 - 28 km WSW of Ollagüe, Chile"
4.5,south of the Fiji Islands,1723774297985,1723777465040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n7c2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n7c2&format=geojson,,,,,reviewed,0,312,us,7000n7c2,",us7000n7c2,",",us,",",origin,phase-data,",20.0,2.791,0.88,130.0,mb,earthquake,M 4.5 - south of the Fiji Islands
1.9,"22 km ESE of Christine, Texas",1723774288379,1723824931620,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024qatb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024qatb&format=geojson,,,,,reviewed,0,56,tx,2024qatb,",tx2024qatb,",",tx,",",origin,phase-data,",17.0,0.2,0.2,86.0,ml,earthquake,"M 1.9 - 22 km ESE of Christine, Texas"
-0.07,"14 km SSW of Searles Valley, CA",1723774094450,1724285167795,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40703927,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40703927&format=geojson,,,,,reviewed,0,0,ci,40703927,",ci40703927,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",3.0,0.06189,0.03,148.0,ml,earthquake,"M -0.1 - 14 km SSW of Searles Valley, CA"
3.37,"69 km NW of San Antonio, Puerto Rico",1723773786570,1723777056070,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71457493,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71457493&format=geojson,,,,,reviewed,0,175,pr,71457493,",pr71457493,",",pr,",",origin,phase-data,",11.0,0.6312,0.24,319.0,md,earthquake,"M 3.4 - 69 km NW of San Antonio, Puerto Rico"
-0.01,"37 km SSE of Morton, Washington",1723772935670,1723853162270,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62028287,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62028287&format=geojson,,,,,reviewed,0,0,uw,62028287,",uw62028287,",",uw,",",origin,phase-data,",5.0,0.1279,0.05,222.0,ml,earthquake,"M 0.0 - 37 km SSE of Morton, Washington"
0.65,"5 km SSW of Idyllwild, CA",1723771934820,1723827152230,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40703903,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40703903&format=geojson,,,,,reviewed,0,6,ci,40703903,",ci40703903,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.05854,0.05,261.0,ml,earthquake,"M 0.7 - 5 km SSW of Idyllwild, CA"
2.0,"66 km WNW of Beluga, Alaska",1723771067339,1723833984980,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024aiqrnil,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024aiqrnil&format=geojson,0.0,1.0,,,automatic,0,62,ak,024aiqrnil,",ak024aiqrnil,av93231926,",",ak,av,",",dyfi,origin,phase-data,",,,0.63,,ml,earthquake,"M 2.0 - 66 km WNW of Beluga, Alaska"
4.9,"108 km NE of Maumere, Indonesia",1723770965415,1723771933040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n7bp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n7bp&format=geojson,,,,,reviewed,0,369,us,7000n7bp,",us7000n7bp,",",us,",",origin,phase-data,",51.0,0.969,0.96,36.0,mb,earthquake,"M 4.9 - 108 km NE of Maumere, Indonesia"
-0.27,"73 km WNW of Beluga, Alaska",1723770865060,1723833612490,,https://earthquake.usgs.gov/earthquakes/eventpage/av93018569,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93018569&format=geojson,,,,,reviewed,0,0,av,93018569,",av93018569,",",av,",",origin,phase-data,",5.0,0.1106,0.06,222.0,ml,earthquake,"M -0.3 - 73 km WNW of Beluga, Alaska"
